Query,original_sexp,table_id
aantal personen met een verstandelijke handicap die gebruik maken van voortgezet verblijf met een pgb op basis van zzp 6B in 2019,(VALUE (84529NED (MSR M007592_1 (WHERE (DIM IndicatieGrondslag A046440) (DIM LeveringsvormZorg A047807) (DIM Zorgzwaartepakket A041987) (DIM TC 2019JJ00))))),84529NED
aantal personen met een vpt-zzp 4 voor een lichamelijke handicap in 2016,(VALUE (84529NED (MSR M007592_1 (WHERE (DIM IndicatieGrondslag A046439) (DIM LeveringsvormZorg A041931) (DIM Zorgzwaartepakket A041968) (DIM TC 2016JJ00))))),84529NED
aantal personen met een Wlz-indicatie voor partnerverblijf in 2018,(VALUE (84529NED (MSR M007592_1 (WHERE (DIM IndicatieGrondslag T001469) (DIM LeveringsvormZorg A047807) (DIM Zorgzwaartepakket A047060) (DIM TC 2018JJ00))))),84529NED
Hoeveel personen hadden in 2015 een indicatie voor Wlz-zorg met verblijf en een persoonsgebonden budget (pgb) voor langdurig verblijf in een instelling met zeer intensieve begeleiding?,(VALUE (84529NED (MSR M007592_1 (WHERE (DIM IndicatieGrondslag A046440) (DIM LeveringsvormZorg A045008) (DIM Zorgzwaartepakket A041962) (DIM TC 2015JJ00))))),84529NED
aantal personen met een Wlz indicatie voor langdurig verblijf in een instelling met een persoonsgebonden budget,(VALUE (84529NED (MSR M007592_2 (WHERE (DIM IndicatieGrondslag T001469) (DIM LeveringsvormZorg A045008) (DIM Zorgzwaartepakket A041971) (DIM TC 2018JJ00))))),84529NED
aantal personen met indicatie voor Wlz-zorg met visuele beperking en indicatie voor zorg met verblijf in een instelling voor zeer intensieve zorg (zzp 5) in 2016,(VALUE (84529NED (MSR M007592_1 (WHERE (DIM IndicatieGrondslag A046436) (DIM LeveringsvormZorg A041932) (DIM Zorgzwaartepakket A041976) (DIM TC 2016JJ00))))),84529NED
aantal personen met een vg7 indicatie met een pgb in 2016,(VALUE (84529NED (MSR M007592_2 (WHERE (DIM IndicatieGrondslag A046436) (DIM LeveringsvormZorg A045008) (DIM Zorgzwaartepakket A041957) (DIM TC 2016JJ00))))),84529NED
aantal personen met een vpt zzp 5 vg voor wonen met intensieve begeleiding in 2021,(VALUE (84529NED (MSR M007592_1 (WHERE (DIM IndicatieGrondslag A046440) (DIM LeveringsvormZorg A041931) (DIM Zorgzwaartepakket A041955) (DIM TC 2021JJ00))))),84529NED
Hoeveel personen met een indicatie voor zorg thuis met een modulair pakket thuis (mpt) en zorgzwaartepakket (zzp) 2 met een intensief woonvorm en een auditieve beperking in 2020?,(VALUE (84529NED (MSR M007592_2 (WHERE (DIM IndicatieGrondslag A046436) (DIM LeveringsvormZorg A041932) (DIM Zorgzwaartepakket A041978) (DIM TC 2020JJ00))))),84529NED
Hoeveel personen met een intensieve visuele beperking en een pgb voor zorgzwaartepakket 3 in 2017?,(VALUE (84529NED (MSR M007592_1 (WHERE (DIM IndicatieGrondslag A046438) (DIM LeveringsvormZorg A047807) (DIM Zorgzwaartepakket A041974) (DIM TC 2017JJ00))))),84529NED
personen met psychogeriatrische aandoening die beschermd wonen met begeleiding met een zzp 3 vvgz hebben in 2016,(VALUE (84529NED (MSR M007592_1 (WHERE (DIM IndicatieGrondslag A046437) (DIM LeveringsvormZorg A048028) (DIM Zorgzwaartepakket A041940) (DIM TC 2016JJ00))))),84529NED
Hoeveel vrouwen tussen de 30 en 35 jaar scheidden van tafel en bed in 2008?,(VALUE (60060ned (MSR 70700_4 (WHERE (DIM TC 2008JJ00))))),60060ned
aantal echtscheidingen in 2019 na 1e huwelijk van man en 2e huwelijk van vrouw,(VALUE (60060ned (MSR D003647_1 (WHERE (DIM TC 2019JJ00))))),60060ned
Hoeveel tweede huwelijken waren er in 1997?,(VALUE (60060ned (MSR D003647_2 (WHERE (DIM TC 1997JJ00))))),60060ned
hoeveel echtscheidingen waren er bij homostellen waarvan de jongste man tussen de 20 en 25 jaar was in 2003,(VALUE (60060ned (MSR 70500_4 (WHERE (DIM TC 2003JJ00))))),60060ned
aantal echtscheidingen in 2018,(VALUE (60060ned (MSR 2018JJ00 (WHERE (DIM TC 2018JJ00))))),60060ned
echtscheidingen in 2021,(VALUE (60060ned (MSR 2021JJ00 (WHERE (DIM TC 2013JJ00))))),60060ned
aantal echtscheidingen van stellen waarbij de vrouw uit Nederland komt en de man uit Duitsland en het huwelijk is voltrokken in 1999,(VALUE (60060ned (MSR D003735 (WHERE (DIM TC 1999JJ00))))),60060ned
Hoeveel echtscheidingen waren er in 2009 waarbij de man in Nederland is geboren en de vrouw in België?,(VALUE (60060ned (MSR D003710 (WHERE (DIM TC 2009JJ00))))),60060ned
aantal echtscheidingen in 2010 tussen man en vrouw waarbij de man in Nederland is geboren,(VALUE (60060ned (MSR D003716 (WHERE (DIM TC 2010JJ00))))),60060ned
aantal echtscheidingen in 1996 waarbij een van beide partners tussen de 45 en 50 jaar was,(VALUE (60060ned (MSR 71000_1 (WHERE (DIM TC 1996JJ00))))),60060ned
aantal tweede huwelijken van mannen in 2021,(VALUE (60060ned (MSR D003573_2 (WHERE (DIM TC 2021JJ00))))),60060ned
echtscheidingen in 2014 met een huwelijksduur van 18 jaar in 1996,(VALUE (60060ned (MSR 2014JJ00 (WHERE (DIM TC 1996JJ00))))),60060ned
Hoeveel echtscheidingen waren er onder stellen met vier of meer kinderen in 2021?,(VALUE (60060ned (MSR A047485 (WHERE (DIM TC 2021JJ00))))),60060ned
aantal echtscheidingen in 2014 met personen in de leeftijdscategorie 45 tot 50 jaar,(VALUE (60060ned (MSR 71000_1 (WHERE (DIM TC 2014JJ00))))),60060ned
hoeveel 25 tot 30 jarige mensen zijn er overleden in 2013,(VALUE (60060ned (MSR 70600_1 (WHERE (DIM TC 2013JJ00))))),60060ned
Hoeveel echtscheidingen zonder kinderen waren er in 2006?,(VALUE (60060ned (MSR D004744 (WHERE (DIM TC 2006JJ00))))),60060ned
echtscheidingen in 2011 met een huwelijksduur van 10 jaar in 2002,(VALUE (60060ned (MSR 2011JJ00 (WHERE (DIM TC 2002JJ00))))),60060ned
echtscheidingen naar wederzijds geboorteland in 2009,(VALUE (60060ned (MSR D003669 (WHERE (DIM TC 2009JJ00))))),60060ned
Hoeveel echtscheidingen waren er in 2021 bij een huwelijksduur van 5 jaar?,(VALUE (60060ned (MSR 2022JJ00 (WHERE (DIM TC 2021JJ00))))),60060ned
hoeveel echtscheidingen waren er tussen 1995 en 2000 in 1998,(VALUE (60060ned (MSR 1995TM99 (WHERE (DIM TC 1998JJ00))))),60060ned
hoeveel vrouwen tussen de 30 en 35 jaar scheiden van tafel en bed in 2008,(VALUE (60060ned (MSR 70700_4 (WHERE (DIM TC 2008JJ00))))),60060ned
hoeveel zonnepanelen waren er in 2019 in coevorden,(VALUE (85005NED (MSR M002461 (WHERE (DIM SectorEnVermogensklasse T001081) (DIM GC GM0109) (DIM TC 2019JJ00))))),85005NED
Wat is het vermogen van zonnepanelen in de landbouw in Cranendonck in 2022?,(VALUE (85005NED (MSR M002461 (WHERE (DIM SectorEnVermogensklasse 301000) (DIM GC GM1706) (DIM TC 2022JJ00))))),85005NED
productie van zonnestroom grootverbruik Noordoost-Brabant 2022,(VALUE (85005NED (MSR M007785 (WHERE (DIM SectorEnVermogensklasse A050179) (DIM GC ES27) (DIM TC 2022JJ00))))),85005NED
aantal zonnepanelen in 2020 op woningen in Hendrik-Ido-Ambacht,(VALUE (85005NED (MSR M002460 (WHERE (DIM SectorEnVermogensklasse E007037) (DIM GC GM0531) (DIM TC 2020JJ00))))),85005NED
installaties van zonnestroom op bedrijven in Lisse in 2020,(VALUE (85005NED (MSR M002460 (WHERE (DIM SectorEnVermogensklasse T001081) (DIM GC GM0553) (DIM TC 2020JJ00))))),85005NED
Wat is het totale opgestelde vermogen van zonnepanelen in Leidschendam-Voorburg in 2019?,(VALUE (85005NED (MSR M002461 (WHERE (DIM SectorEnVermogensklasse E007161) (DIM GC GM1916) (DIM TC 2019JJ00))))),85005NED
hoeveelheid zonnestroom in Leusden 2020,(VALUE (85005NED (MSR M007785 (WHERE (DIM SectorEnVermogensklasse 346600) (DIM GC GM0327) (DIM TC 2020JJ00))))),85005NED
Hoeveel grootvermogen installaties waren er in Zundert in 2021?,(VALUE (85005NED (MSR M002460 (WHERE (DIM SectorEnVermogensklasse A050177) (DIM GC GM0879) (DIM TC 2021JJ00))))),85005NED
opgesteld vermogen van zonnepanelen in Nieuwegein 2021,(VALUE (85005NED (MSR M002461 (WHERE (DIM SectorEnVermogensklasse E007161) (DIM GC GM0356) (DIM TC 2021JJ00))))),85005NED
Wat is het vermogen van zonnepanelen op woningen in Capelle aan den IJssel in 2022?,(VALUE (85005NED (MSR M002461 (WHERE (DIM SectorEnVermogensklasse E007037) (DIM GC GM0502) (DIM TC 2022JJ00))))),85005NED
hoeveel zonnestroom is er in 2021 opgewekt in regio Alkmaar,(VALUE (85005NED (MSR M007785 (WHERE (DIM SectorEnVermogensklasse 346600) (DIM GC ET1502) (DIM TC 2021JJ00))))),85005NED
aantal installaties met klein vermogen in Wormerland in 2020,(VALUE (85005NED (MSR M002460 (WHERE (DIM SectorEnVermogensklasse A050176) (DIM GC GM0880) (DIM TC 2020JJ00))))),85005NED
hoeveel kleine zonnepanelen installaties waren er in 2020 in de regio Rotterdam/Den Haag,(VALUE (85005NED (MSR M002460 (WHERE (DIM SectorEnVermogensklasse A050176) (DIM GC ET2301) (DIM TC 2020JJ00))))),85005NED
Hoeveel zonnepanelen zijn er geïnstalleerd bij bedrijven in Zuid-Limburg in 2022?,(VALUE (85005NED (MSR M002461 (WHERE (DIM SectorEnVermogensklasse A050176) (DIM GC ES30) (DIM TC 2022JJ00))))),85005NED
aantal zonnestroominstallaties in Maastricht 2020,(VALUE (85005NED (MSR M002460 (WHERE (DIM SectorEnVermogensklasse T001081) (DIM GC GM0935) (DIM TC 2020JJ00))))),85005NED
Hoeveel zonnepaneelinstallaties zijn er op woningen in Berg en Dal in 2022?,(VALUE (85005NED (MSR M002460 (WHERE (DIM SectorEnVermogensklasse E007037) (DIM GC GM1945) (DIM TC 2022JJ00))))),85005NED
hoeveel zonnepanelen zijn er in 2022 in Parkstad geplaatst?,(VALUE (85005NED (MSR M002460 (WHERE (DIM SectorEnVermogensklasse E007161) (DIM GC ET3001) (DIM TC 2022JJ00))))),85005NED
wat is het opgesteld vermogen van zonnepanelen in Zutphen in 2019,(VALUE (85005NED (MSR M002461 (WHERE (DIM SectorEnVermogensklasse E007161) (DIM GC GM0301) (DIM TC 2019JJ00))))),85005NED
Wat is het vermogen van zonnepanelen op woningen in Winterswijk in 2022?,(VALUE (85005NED (MSR M002461 (WHERE (DIM SectorEnVermogensklasse E007037) (DIM GC GM0294) (DIM TC 2022JJ00))))),85005NED
hoeveel zonnepanelen waren er op grote installaties in Zwolle in 2020,(VALUE (85005NED (MSR M002460 (WHERE (DIM SectorEnVermogensklasse A050178) (DIM GC GM0193) (DIM TC 2020JJ00))))),85005NED
prijsindexcijfer veevoer 1996,(VALUE (84298NED (MSR A045441_6 (WHERE (DIM TC 1996JJ00))))),84298NED
Wat was de waarde van het onderhoud van gebouwen in de landbouw in 2006?,(VALUE (84298NED (MSR M005690_1 (WHERE (DIM TC 2006JJ00))))),84298NED
Hoeveel werd er aan veevoer gekocht buiten het bedrijf in 1997?,(VALUE (84298NED (MSR D006615_1 (WHERE (DIM TC 1997JJ00))))),84298NED
niet-productgebonden subsidies in de landbouw in 2005,(VALUE (84298NED (MSR A044451_2 (WHERE (DIM TC 2005JJ00))))),84298NED
Wat was de volumemutatie van het intermediair verbruik van zaai- en plantgoed in de landbouw in 2022?,(VALUE (84298NED (MSR D006661_3 (WHERE (DIM TC 2022JJ00))))),84298NED
groei bbp landbouw 1998,(VALUE (84298NED (MSR A048156_3 (WHERE (DIM TC 1998JJ00))))),84298NED
inkomen uit bedrijfsuitoefening in 2018 in de landbouw,(VALUE (84298NED (MSR M006396_2 (WHERE (DIM TC 2018JJ00))))),84298NED
aantal zelfstandigen in de landbouw in 2003,(VALUE (84298NED (MSR 2021380 (WHERE (DIM TC 2003JJ00))))),84298NED
wat was de volumemutatie van niet-productgebonden subsidies in de landbouw in 2002,(VALUE (84298NED (MSR A044451_3 (WHERE (DIM TC 2002JJ00))))),84298NED
wat was het arbeidsinkomen van werknemers in de landbouw in 2001,(VALUE (84298NED (MSR A044438_1 (WHERE (DIM TC 2001JJ00))))),84298NED
niet-productgebonden subsidies in de landbouw in 1995,(VALUE (84298NED (MSR A044451_2 (WHERE (DIM TC 1995JJ00))))),84298NED
prijsindexcijfer van bouwwerken in 2003,(VALUE (84298NED (MSR M006305_4 (WHERE (DIM TC 2003JJ00))))),84298NED
Wat is de hoeveelheid gas verbruikt in de landbouw in 2021?,(VALUE (84298NED (MSR E006560_3 (WHERE (DIM TC 2021JJ00))))),84298NED
prijsindexcijfer onderhoud materiaal 2004,(VALUE (84298NED (MSR M005691_4 (WHERE (DIM TC 2004JJ00))))),84298NED
prijsindexcijfer veevoeder 1998,(VALUE (84298NED (MSR D006617_4 (WHERE (DIM TC 1998JJ00))))),84298NED
Wat was de waarde van het zaai- en plantgoed in 2008?,(VALUE (84298NED (MSR D006659_1 (WHERE (DIM TC 2008JJ00))))),84298NED
wat was de volumemutatie van de indirect gemeten diensten van financiële instellingen in de landbouw in 2001,(VALUE (84298NED (MSR M006393_3 (WHERE (DIM TC 2001JJ00))))),84298NED
hoeveel werd er in 1999 aan andere brandstoffen voor de landbouw uitgegeven,(VALUE (84298NED (MSR M006261_1 (WHERE (DIM TC 1999JJ00))))),84298NED
hoeveel is er in 2017 verdiend met agrarische dienstverlening?,(VALUE (84298NED (MSR A045478_2 (WHERE (DIM TC 2017JJ00))))),84298NED
prijsindexcijfer verbruik van vaste activa in de landbouw in 2002,(VALUE (84298NED (MSR M006260_4 (WHERE (DIM TC 2002JJ00))))),84298NED
Hoeveel huishoudens van 65 tot 75 jaar hadden een laag inkomen?,(VALUE (83841NED (MSR 1050010_2 (WHERE (DIM DuurInkomenspositie A028721) (DIM InkomensgrensHuishouden A043007) (DIM KenmerkenVanHuishoudens A025358) (DIM TC 2020JJ00))))),83841NED
Hoeveel huishoudens met een niet-westerse hoofdkostwinner hadden een langdurig laag inkomen in 2019?,(VALUE (83841NED (MSR 1050010_2 (WHERE (DIM DuurInkomenspositie A028724) (DIM InkomensgrensHuishouden 1050290) (DIM KenmerkenVanHuishoudens A025368) (DIM TC 2019JJ00))))),83841NED
Hoeveel huishoudens met kinderen hadden een laag inkomen in 2016?,(VALUE (83841NED (MSR 1050010_2 (WHERE (DIM DuurInkomenspositie A028721) (DIM InkomensgrensHuishouden 1050290) (DIM KenmerkenVanHuishoudens 1016090) (DIM TC 2016JJ00))))),83841NED
Hoeveel eenpersoonshuishoudens zijn er in 2022 met een laag inkomen?,(VALUE (83841NED (MSR 1050010_1 (WHERE (DIM DuurInkomenspositie A028724) (DIM InkomensgrensHuishouden 1050290) (DIM KenmerkenVanHuishoudens 1050015) (DIM TC 2022JJ00))))),83841NED
Hoeveel huishoudens hadden vier jaar of langer een inkomen tot 120% van het sociaal minimum in 2011?,(VALUE (83841NED (MSR 1050010_2 (WHERE (DIM DuurInkomenspositie A028724) (DIM InkomensgrensHuishouden A043008) (DIM KenmerkenVanHuishoudens 1013800) (DIM TC 2011JJ00))))),83841NED
Hoeveel gezinnen hadden langdurig een laag inkomen in 2022?,(VALUE (83841NED (MSR 1050010_1 (WHERE (DIM DuurInkomenspositie A028724) (DIM InkomensgrensHuishouden A043008) (DIM KenmerkenVanHuishoudens 1014850) (DIM TC 2022JJ00))))),83841NED
Hoeveel huishoudens hadden vier jaar of langer een inkomen tot de lage-inkomensgrens vanuit de sociale voorziening in 2016?,(VALUE (83841NED (MSR 1050010_1 (WHERE (DIM DuurInkomenspositie A028724) (DIM InkomensgrensHuishouden 1050290) (DIM KenmerkenVanHuishoudens 1014040) (DIM TC 2016JJ00))))),83841NED
Hoeveel jonge huishoudens hadden langdurig een laag inkomen in 2019?,(VALUE (83841NED (MSR 1050010_1 (WHERE (DIM DuurInkomenspositie A028724) (DIM InkomensgrensHuishouden A043008) (DIM KenmerkenVanHuishoudens A025342) (DIM TC 2019JJ00))))),83841NED
Hoeveel huishoudens met een laag inkomen hadden een 35 tot 45 jarige hoofdkostwinner in 2011?,(VALUE (83841NED (MSR 1050010_1 (WHERE (DIM DuurInkomenspositie A028721) (DIM InkomensgrensHuishouden 1050290) (DIM KenmerkenVanHuishoudens A025347) (DIM TC 2011JJ00))))),83841NED
hoeveel huishoudens met een laag inkomen bestonden uit alleenstaanden in 2016 ,(VALUE (83841NED (MSR 1050010_2 (WHERE (DIM DuurInkomenspositie A028724) (DIM InkomensgrensHuishouden A043007) (DIM KenmerkenVanHuishoudens 1050015) (DIM TC 2016JJ00))))),83841NED
Hoeveel huishoudens met een hoofdkostwinner van 85 jaar of ouder hadden een langdurig laag inkomen in 2016?,(VALUE (83841NED (MSR 1050010_1 (WHERE (DIM DuurInkomenspositie A028721) (DIM InkomensgrensHuishouden 1050290) (DIM KenmerkenVanHuishoudens A042087) (DIM TC 2016JJ00))))),83841NED
hoeveel gezinnen hadden een langdurig laag inkomen in 2015,(VALUE (83841NED (MSR 1050010_2 (WHERE (DIM DuurInkomenspositie A028724) (DIM InkomensgrensHuishouden A043009) (DIM KenmerkenVanHuishoudens 1017810) (DIM TC 2015JJ00))))),83841NED
Hoeveel huishoudens met een hoofdkostwinner van de tweede generatie niet-westers met een langdurig laag inkomen waren er in 2013?,(VALUE (83841NED (MSR 1050010_2 (WHERE (DIM DuurInkomenspositie A028724) (DIM InkomensgrensHuishouden A043007) (DIM KenmerkenVanHuishoudens A025380) (DIM TC 2013JJ00))))),83841NED
Hoeveel huishoudens hadden een laag inkomen in 2014?,(VALUE (83841NED (MSR 1050010_2 (WHERE (DIM DuurInkomenspositie A028721) (DIM InkomensgrensHuishouden A043008) (DIM KenmerkenVanHuishoudens 1013750) (DIM TC 2014JJ00))))),83841NED
aantal huishoudens met een langdurig laag inkomen waarvan de hoofdkostwinner tussen de 65 en 75 jaar was in 2019,(VALUE (83841NED (MSR 1050010_2 (WHERE (DIM DuurInkomenspositie A028721) (DIM InkomensgrensHuishouden A043009) (DIM KenmerkenVanHuishoudens A025358) (DIM TC 2019JJ00))))),83841NED
Hoeveel mannen hadden langdurig een laag inkomen in 2019?,(VALUE (83841NED (MSR 1050010_2 (WHERE (DIM DuurInkomenspositie A028721) (DIM InkomensgrensHuishouden A043007) (DIM KenmerkenVanHuishoudens 3000) (DIM TC 2019JJ00))))),83841NED
aantal eenpersoonshuishoudens met langdurig laag inkomen in 2019,(VALUE (83841NED (MSR 1050010_1 (WHERE (DIM DuurInkomenspositie A028721) (DIM InkomensgrensHuishouden 1050290) (DIM KenmerkenVanHuishoudens 1050015) (DIM TC 2019JJ00))))),83841NED
Hoeveel huishoudens hadden langdurig een laag inkomen in 2013?,(VALUE (83841NED (MSR 1050010_1 (WHERE (DIM DuurInkomenspositie A028721) (DIM InkomensgrensHuishouden A043007) (DIM KenmerkenVanHuishoudens 1013800) (DIM TC 2013JJ00))))),83841NED
aantal huishoudens met een langdurig laag inkomen in 2012,(VALUE (83841NED (MSR 1050010_2 (WHERE (DIM DuurInkomenspositie A028724) (DIM InkomensgrensHuishouden A043008) (DIM KenmerkenVanHuishoudens 1013650) (DIM TC 2012JJ00))))),83841NED
aantal huishoudens met laag inkomen met hoofdkostwinner van 75 tot 85 jaar in 2019,(VALUE (83841NED (MSR 1050010_1 (WHERE (DIM DuurInkomenspositie A028724) (DIM InkomensgrensHuishouden A043008) (DIM KenmerkenVanHuishoudens A042086) (DIM TC 2019JJ00))))),83841NED
volume-indexcijfer toerisme bestedingen uitgaand toerisme 2012,(VALUE (84285NED (MSR M006281_2 (WHERE (DIM TC 2012JJ00))))),84285NED
Wat waren de totale bestedingen in het toerisme in 2013?,(VALUE (84285NED (MSR M006508_2 (WHERE (DIM TC 2013JJ00))))),84285NED
indexcijfer bestedingen buitenlandse toeristen 2014,(VALUE (84285NED (MSR M006281_2 (WHERE (DIM TC 2014JJ00))))),84285NED
wat was de totale uitgave van buitenlandse toeristen in 2012,(VALUE (84285NED (MSR M006285_1 (WHERE (DIM TC 2012JJ00))))),84285NED
volume index toerisme 2014,(VALUE (84285NED (MSR M006284_2 (WHERE (DIM TC 2014JJ00))))),84285NED
bestedingen toerisme buitenland 2021,(VALUE (84285NED (MSR M006285_1 (WHERE (DIM TC 2021JJ00))))),84285NED
volume-indexcijfer bestedingen uitgaand toerisme in 2011,(VALUE (84285NED (MSR M006282_2 (WHERE (DIM TC 2011JJ00))))),84285NED
indexcijfer overige toerismebestedingen 2014,(VALUE (84285NED (MSR M006508_2 (WHERE (DIM TC 2014JJ00))))),84285NED
bestedingen toeristen in Nederland 2013,(VALUE (84285NED (MSR M006281_1 (WHERE (DIM TC 2013JJ00))))),84285NED
indexcijfer van de bestedingen in de toerismesector in 2017,(VALUE (84285NED (MSR M006594_4 (WHERE (DIM TC 2017JJ00))))),84285NED
Wat zijn de totale bestedingen binnenlandse toerisme in 2022?,(VALUE (84285NED (MSR M006284_1 (WHERE (DIM TC 2022JJ00))))),84285NED
Wat waren de uitgaven van toeristen in het buitenland in 2012?,(VALUE (84285NED (MSR M006285_1 (WHERE (DIM TC 2012JJ00))))),84285NED
wat zijn de uitgaven van buitenlandse toeristen in 2020,(VALUE (84285NED (MSR M006281_1 (WHERE (DIM TC 2020JJ00))))),84285NED
volume-indexcijfer van binnenlandse bestedingen in het toerisme in 2016,(VALUE (84285NED (MSR M006284_2 (WHERE (DIM TC 2016JJ00))))),84285NED
Wat was het volume indexcijfer van de totale bestedingen binnenlands toerisme in 2014?,(VALUE (84285NED (MSR M006280_4 (WHERE (DIM TC 2014JJ00))))),84285NED
volume index toerisme 2011,(VALUE (84285NED (MSR M006280_4 (WHERE (DIM TC 2011JJ00))))),84285NED
volume-indexcijfer bestedingen binnenlands toerisme naar bestemming buitenland in 2016,(VALUE (84285NED (MSR M006285_2 (WHERE (DIM TC 2016JJ00))))),84285NED
volume index binnenlandse toeristische bestedingen 2022,(VALUE (84285NED (MSR M006284_2 (WHERE (DIM TC 2022JJ00))))),84285NED
Hoeveel gaven Nederlanders uit aan vakanties in het buitenland in 2014?,(VALUE (84285NED (MSR M006285_1 (WHERE (DIM TC 2014JJ00))))),84285NED
Hoeveel gaven Nederlanders in 2012 uit tijdens hun vakantie in het buitenland?,(VALUE (84285NED (MSR M006285_1 (WHERE (DIM TC 2012JJ00))))),84285NED
outputprijsindex bouwkosten incl. btw in het 4e kwartaal van 2018,(VALUE (83908NED (MSR M004933_1 (WHERE (DIM TC 2018KW04))))),83908NED
outputprijsindex bouwkosten 2e kwartaal 2018,(VALUE (83908NED (MSR M001294_2 (WHERE (DIM TC 2018KW02))))),83908NED
prijsindex bouwkosten 4e kwartaal 2019,(VALUE (83908NED (MSR M004933_2 (WHERE (DIM TC 2019KW04))))),83908NED
